Bear,Sex,Age,Date,General Location,Capture type,Release Site,Handler,Year
213,Female,Adult,06/01/2002,"wapiti Crk, GNF",Research,On site,IGBST,2002
304,Male,Adult,06/04/2002,"Cartridge Crk, SNF",Research,On site,WYGFD,2002
407,Male,Subadult,06/08/2002,"Cartridge Crk, SNF",Research,On site,WYGFD,2002
408,Male,Subadult,06/12/2002,"Long Crk, SNF",Research,On site,WYGFD,2002
409,Female,Subadult,06/15/2002,"E Fork Long Crk, SNF",Research,On site,WYGFD,2002
410,Male,Adult,06/19/2002,"Deadhorse Crk, GNF",Research,On site,IGBST,2002
410,Male,Adult,08/10/2002,"Eldridge Crk, GNF",Research,On site,IGBST,2002
411,Male,Adult,06/21/2002,"Brent Crk, SNF",Research,On site,WYGFD,2002
303,Female,Adult,06/23/2002,"Long Crk, SNF",Research,On site,WYGFD,2002
412,Female,Adult,07/13/2002,"Berry Crk, GTNP",Research,On site,IGBST,2002
413,Male,Subadult,07/17/2002,"Berry Crk, GTNP",Research,On site,IGBST,2002
413,Male,Subadult,07/30/2002,"Berry Crk, GTNP",Research,On site,IGBST,2002
414,Male,Subadult,07/13/2002,"Spalding Bay, GTNP",Research,On site,IGBST,2002
415,Male,Subadult,07/23/2002,"spread Crk, BTNF",Research,On site,WYGFD,2002
415,Male,Subadult,08/03/2002,"Blackrock Crk, BTNF",Research,On site,WYGFD,2002
415,Male,Subadult,08/09/2002,"Grizzly Crk, BTNF",Research,On site,WYGFD,2002
415,Male,Subadult,08/29/2002,"Buffalo Fork, Pr-WY",Management,"Spread Crk, BTNF",WYGFD,2002
344,Male,Adult,08/03/2002,"Game Crk, BTNF",Research,On site,WYGFD,2002
416,Female,Adult,08/07/2002,"Wapiti Crk, GNF",Research,On site,IGBST,2002
417,Male,Adult,08/09/2002,"Lime Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2002
355,Male,Subadult,08/11/2002,"Cache Crk, GNF",Research,On site,IGBST,2002
403,Female,Adult,08/13/2002,"Jakeys Fork Wind, Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2002
G81,Female,Yearling,08/14/2002,"Jakeys Fork Wind, Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2002
G82,Male,Yearling,08/14/2002,"Jakeys Fork Wind, Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2002
196,Female,Adult,08/15/2002,"Cascade Crk, YNP",Research,On site,IGBST,2002
196,Female,Adult,09/20/2002,"Cascade Crk, YNP",Research,On site,IGBST,2002
196,Female,Adult,09/22/2002,"Cascade Crk, YNP",Research,On site,IGBST,2002
101,Female,Adult,08/31/2002,"Hebgen Lake, Pr MT",Management,Removed,MTFWP,2002
G83,Male,Cub,08/31/2002,"Hebgen Lake,Pr-MT",Management,Removed,MTFWP,2002
G84,Male,Cub,08/31/2002,"Hebgen Lake,Pr-MT",Management,Removed,MTFWP,2002
418,Male,Adult,09/01/2002,"Hoodoo Crk, Pr-WY",Management,"Calf Crk, TNF",WYGFD,2002
419,Male,Yearling,09/05/2002,"Yellowstone River, Pr-MT",Management,"Trapper Crk, GNF",MTFWP,2002
G85,Male,Subadult,09/06/2002,"S Fork Madison, Pr-MT",Management,Removed,MTFWP,2002
295,Female,Adult,09/07/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
295,Female,Adult,09/09/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
295,Female,Adult,09/11/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
323,Male,Adult,09/07/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
420,Male,Subadult,09/07/2002,N Fork Shoshone,Management,"Blackrock Crk, BTNF",WYGFD,2002
402,Female,Adult,09/09/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
211,Male,Adult,09/09/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
401,Male,Adult,09/11/2002,"Berry Crk, GTNP",Research,On site,IGBST,2002
401,Male,Adult,10/09/2002,"Arizona Crk, GTNP",Research,On site,IGBST,2002
421,Male,Subadult,09/18/2002,"Carter Crk, Pr-WY",Management,"Burnt Timber Crk, SNF",WYGFD,2002
132,Female,Adult,09/18/2002,"Lamar River, YNP",Research,On site,IGBST,2002
132,Female,Adult,09/21/2002,"Lamar River, YNP",Research,On site,IGBST,2002
260,Male,Adult,09/20/2002,"Antelope Crk, YNP",Research,On site,IGBST,2002
281,Male,Adult,09/23/2002,"Gibbon River, YNP",Research,On site,IGBST,2002
422,Male,Subadult,09/23/2002,"Pilgrim Crk, GTNP",Research,On site,IGBST,2002
422,Male,Subadult,10/06/2002,"Pilgrim Crk, GTNP",Research,On site,IGBST,2002
422,Male,Subadult,10/08/2002,"Pilgrim Crk, GTNP",Research,On site,IGBST,2002
399,Female,Adult,09/23/2002,"Snake River, GTNP",Research,On site,IGBST,2002
399,Female,Adult,10/07/2002,"Pilgrim Crk, GTNP",Research,On site,IGBST,2002
423,Female,Adult,09/24/2002,"Sunlight Crk, Pr-WY",Management,"E Fork Wind, ST-WY",WYGFD,2002
188,Female,Adult,09/24/2002,"Sunlight Crk, Pr-WY",Management,"E Fork Wind, ST-WY",WYGFD,2002
Unm,Unk,Cub,09/24/2002,"Sunlight Crk, Pr-WY",Management,"E Fork Wind, ST-WY",WYGFD,2002
Unm,Unk,Cub,09/24/2002,"Sunlight Crk, Pr-WY",Management,"E Fork Wind, ST-WY",WYGFD,2002
424,Male,Subadult,09/25/2002,"Indian Crk, YNP",Research,On site,IGBST,2002
392,Male,Subadult,10/06/2002,"Pilgrim Crk, GTNP",Research,On site,IGBST,2002
425,Female,Adult,10/08/2002,"Jasper Crk, YNP",Research,On site,IGBST,2002
214,Female,Adult,10/17/2002,"Stephens Crk, YNP",Research,On site,IGBST,2002
214,Female,Adult,10/19/2002,"Stephens Crk, YNP",Research,On site,IGBST,2002
228,Male,Adult,10/20/2002,"Indian Crk, YNP",Research,On site,IGBST,2002
426,Male,Subadult,10/28/2002,"Dogshead Crk, YNP",Research,On site,IGBST/YNP,2002
311,Female,Adult,11/08/2002,"Crkandall Crk, Pr-WY",Management,Removed,WYGFD,2002
369,Male,Adult,05/03/2001,"Carter Crk, Pr-WY",Management,"Picket Crk, SNF",WYGFD,2001
377,Male,Adult,05/04/2001,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2001
378,Male,Adult,05/05/2001,"S Fork Shoshone, Pr-WY",Management,"East Fork Wind, SNF",WYGFD,2001
378,Male,Adult,06/13/2001,"S Fork Shoshone, Pr-WY",Management,Removed,WYGFD,2001
379,Male,Subadult,05/07/2001,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2001
380,Male,Adult,05/11/2001,"N Fork Shoshone, SNF",Management,"Needle Crk, SNF",WYGFD,2001
381,Male,Subadult,05/13/2001,"Beam Gulch, SNF",Research,On site,WYGFD,2001
179,Female,Adult,05/26/2001,"spread Crk, GTNP",Research,On site,IGBST,2001
382,Male,Subadult,05/31/2001,"Jim Crk, BTNF",Research,On site,WYGFD,2001
382,Male,Subadult,07/30/2001,"Wind River, Pr-WY",Management,Removed,WYGFD,2001
311,Female,Adult,05/31/2001,"Sunlight Crk, SNF",Research,On site,WYGFD,2001
383,Female,Subadult,06/09/2001,"Reef Crk, SNF",Research,On site,WYGFD,2001
372,Male,Subadult,06/11/2001,"Deadman Crk, SNF",Research,On site,WYGFD,2001
372,Male,Subadult,06/18/2001,"Deadman Crk, SNF",Research,On site,WYGFD,2001
384,Female,Adult,06/16/2001,"Lodgepole Crk, SNF",Research,On site,WYGFD,2001
385,Male,Subadult,06/16/2001,"Carter Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2001
385,Male,Subadult,09/27/2001,"Wind River, PIA-WY",Management,Removed,WYGFD,2001
386,Female,Adult,06/18/2001,"Deadman Crk, SNF",Research,On site,WYGFD,2001
355,Male,Subadult,06/23/2001,"Eldridge Crk, GNF",Research,On site,IGBST,2001
387,Male,Adult,06/26/2001,"Eldridge Crk, GNF",Research,On site,IGBST,2001
388,Male,Adult,06/28/2001,"wapiti Crk, GNF",Research,On site,IGBST,2001
325,Female,Adult,07/03/2001,"Yellowstone River, Pr-MT",Management,Removed,MTFWP,2001
389,Male,Adult,07/06/2001,"Wapiti Crk, GNF",Research,On site,IGBST,2001
360,Female,Adult,07/09/2001,"Wapiti Crk, GNF",Research,On site,IGBST,2001
G72,Male,Adult,07/13/2001,"Cooke Pass, Pr-MT",Management,Removed,MTFWP,2001
Unm,Unk,COY,07/15/2001,"DuN0ir River, Pr-WY",Management,On site,WYGFD/USFWS,2001
390,Male,Adult,07/17/2001,"Plateau Crk, BTNF",Research,On site,WYGFD,2001
390,Male,Adult,07/21/2001,"Snake River, BTNF",Research,On site,IGBST,2001
390,Male,Adult,08/07/2001,"Snake River, BTNF",Research,On site,IGBST,2001
391,Male,Subadult,07/19/2001,"Tepee Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2001
391,Male,Subadult,09/29/2001,"DuN0ir River, Pr-WY",Management,Removed,WYGFD,2001
392,Male,Subadult,07/22/2001,"Lime Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2001
393,Male,Adult,07/24/2001,"Snake River, BTNF",Research,On site,IGBST,2001
201,Male,Adult,07/28/2001,"Snake River, BTNF",Research,On site,WYGFD,2001
394,Male,Adult,07/29/2001,"Klondike Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2001
395,Female,Subadult,08/04/2001,"Snake River, BTNF",Research,On site,IGBST,2001
G73,Male,Adult,08/15/2001,"Silver Gate, Pr-MT",Management,Removed,MTFWP,2001
396,Male,Subadult,08/22/2001,"S Fork Madison, Pr-MT",Management,"Eldirdge Crk, GNF",MTFWP,2001
397,Male,Adult,08/23/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
398,Male,Adult,08/25/2001,"Lizard Crk, JDR",Research,On site,IGBST/GTNP,2001
305,Female,Subadult,08/26/2001,"E Fork Wind, Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2001
327,Female,Adult,08/26/2001,"Carter Crk, Pr-WY",Management,"Boone Crk, TNF",WYGFD,2001
358,Female,Adult,08/26/2001,"Horse Crk, SNF",Management,Removed,WYGFD,2001
G74,Male,COY,08/26/2001,"Horse Crk, SNF",Management,Removed,WYGFD,2001
349,Female,Adult,08/29/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
281,Male,Adult,08/29/2001,"Cascade Crk, YNP",Research,On site,IGBST,2001
281,Male,Adult,08/31/2001,"Cascade Crk, YNP",Research,On site,IGBST,2001
399,Female,Adult,08/29/2001,"Arizona Crk, GTNP",Research,On site,IGBST/GTNP,2001
400,Male,Adult,08/29/2001,"Lizard Crk, JDR",Research,On site,IGBST/GTNP,2001
401,Male,Adult,09/01/2001,"Pilgrim Crk, GTNP",Research,On site,IGBST,2001
G76,Female,Yearling,09/04/2001,"Dunn Crk, Pr-WY",Management,"Thorofare, BTNF",WYGFD,2001
G76,Female,Yearling,10/28/2001,"Lava Crk, PIA-WY",Management,Removed,WYGFD,2001
G77,Female,Yearling,09/04/2001,"Dunn Crk, Pr-WY",Management,"Thorofare, BTNF",WYGFD,2001
G75,Female,Adult,09/05/2001,"Dunn Crk, Pr-WY",Management,Removed,WYGFD,2001
135,Female,Adult,09/12/2001,"N Fork Shoshone, Pr-WY",Management,Removed,WYGFD,2001
211,Male,Adult,09/12/2001,"Cascade Crk, YNP",Research,On site,IGBST,2001
211,Male,Adult,10/12/2001,"Antelope Crk, YNP",Research,On site,IGBST,2001
196,Female,Adult,09/14/2001,"Cascade Crk, YNP",Research,On site,IGBST,2001
338,Male,Adult,09/14/2001,"Cascade Crk, YNP",Research,On site,IGBST,2001
128,Female,Adult,09/14/2001,"Horse Crk, Pr-WY",Management,Removed,WYGFD,2001
G78,Male,COY,09/14/2001,"Horse Crk, Pr-WY",Management,Removed,WYGFD,2001
G79,Female,COY,09/14/2001,"Horse Crk, Pr-WY",Management,Removed,WYGFD,2001
G80,Male,Adult,10/01/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
193,Female,Adult,10/02/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
402,Female,Subadult,10/02/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
295,Female,Adult,10/03/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
323,Male,Adult,10/04/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
373,Male,Subadult,10/04/2001,"Gibbon River, YNP",Research,On site,IGBST,2001
403,Female,Adult,10/14/2001,"N Fork Shoshone, Pr-WY",Management,"Long Crk, SNF",WYGFD,2001
G81,Female,COY,10/14/2001,"N Fork Shoshone, Pr-WY",Management,"Long Crk, SNF",WYGFD,2001
G82,Male,COY,10/14/2001,"N Fork Shoshone, Pr-WY",Management,"Long Crk, SNF",WYGFD,2001
Unm,Unk,Subadult,10/18/2001,"Antelope Crk, YNP",Research,On site,IGBST,2001
153,Male,Adult,11/07/2000,"Sunlight Crk, Pr-WY",Management,Removed,WYGFD,2001
166,Female,Adult,04/28/2000,"Spread Crk, GTNP",Research,On site,GTNP/WYGFD,2000
292,Male,Adult,05/03/2000,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2000
292,Male,Adult,07/23/2000,"Spread Crk, BTNF",Research,On site,WYGFD,2000
350,Female,Yearling,05/10/2000,"Spread Crk, GTNP",Research,On site,IGBST/GTNP,2000
343,Male,Subadult,05/10/2000,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2000
351,Female,Adult,05/11/2000,"Francs Fork, SNF",Research,On site,WYGFD,2000
291,Male,Adult,05/11/2000,"Francs Fork, SNF",Research,On site,WYGFD,2000
80,Male,Adult,05/11/2000,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2000
352,Male,Subadult,05/13/2000,"Timber Crk, SNF",Research,On site,WYGFD,2000
352,Male,Subadult,05/16/2000,"Dick Crk, SNF",Research,On site,WYGFD,2000
353,Male,Subadult,05/31/2000,"Madison River, Pr-MT",Management,"Tepee Crk, GNF",MTFWP/IGBST,2000
353,Male,Subadult,07/14/2000,"Madison River, GNF",Management,Removed,MTFWP,2000
354,Male,Adult,06/14/2000,"Eldridge Crk, GNF",Research,On site,IGBST,2000
355,Male,Subadult,06/16/2000,"Eldridge Crk, GNF",Research,On site,IGBST,2000
201,Male,Adult,06/16/2000,"Flat Mountain Crk, YNP",Research,On site,IGBST,2000
356,Male,Adult,06/16/2000,"Cartridge Crk, SNF",Research,On site,WYGFD,2000
357,Female,Subadult,06/16/2000,"Brent Crk, SNF",Research,On site,WYGFD,2000
358,Female,Subadult,06/21/2000,"Cartridge Crk, SNF",Research,On site,WYGFD,2000
358,Female,Subadult,06/29/2000,"Horse Crk, SNF",Research,On site,WYGFD,2000
303,Female,Adult,06/21/2000,"Long Crk, SNF",Research,On site,WYGFD,2000
359,Male,Adult,06/26/2000,"Long Crk, SNF",Research,On site,WYGFD,2000
305,Female,Subadult,06/27/2000,"Cartridge Crk, SNF",Research,On site,WYGFD,2000
360,Female,Subadult,07/02/2000,"Deadhorse Crk, , GNF",Research,On site,IGBST,2000
349,Female,Adult,07/02/2000,"Gibbon River, YNP",Research,On site,IGBST,2000
349,Female,Adult,07/17/2000,"Gibbon River, YNP",Research,On site,IGBST,2000
211,Male,Adult,07/03/2000,"Cascade Crk, YNP",Research,On site,IGBST,2000
211,Male,Adult,09/11/2000,"Antelope Crk, YNP",Research,On site,IGBST,2000
361,Male,Yearling,07/06/2000,"Grinnell Crk, SNF",Management,"Robinson Crk, SNF",WYGFD,2000
362,Male,Yearling,07/06/2000,"Grinnell Crk, SNF",Management,"Robinson Crk, SNF",WYGFD,2000
267,Female,Adult,07/09/2000,"Six Mile Crk, SNF",Management,On site,WYGFD,2000
G67,Female,Yearling,07/14/2000,"South Fork Spread Crk, BTNF",Research,On site,WYGFD,2000
179,Female,Adult,07/15/2000,"Grizzly Crk, BTNF",Research,On site,WYGFD,2000
281,Male,Adult,07/15/2000,"Cascade Crk, YNP",Research,On site,IGBST,2000
281,Male,Adult,10/10/2000,"Gibbon River,YNP",Research,On site,IGBST,2000
281,Male,Adult,10/11/2000,"Gibbon River,YNP",Research,On site,IGBST,2000
363,Male,Subadult,07/16/2000,"Blackrock Crk, BTNF",Research,On site,WYGFD,2000
364,Female,Subadult,07/16/2000,"Blackrock Crk, BTNF",Research,On site,WYGFD,2000
196,Female,Adult,07/17/2000,"Cascade Crk, YNP",Research,On site,IGBST,2000
365,Female,Adult,07/30/2000,"Gilbert Crk, SNF",Management,On site,WYGFD,2000
366,Female,Adult,07/31/2000,"Blackrock Crk, BTNF",Research,On site,WYGFD,2000
327,Female,Adult,08/15/2000,"E Fork Belknap Crk, SNF",Management,On site,WYGFD,2000
367,Female,Adult,08/21/2000,"Meeteetse Crk, SNF",Management,On site,WYGFD,2000
348,Male,Adult,08/23/2000,"Meeteetse Crk, SNF",Management,On site,WYGFD,2000
125,Female,Adult,08/27/2000,"Antelope Crk, YNP",Research,On site,IGBST,2000
368,Male,Subadult,09/01/2000,"Brent Crk, SNF",Management,On site,WYGFD,2000
369,Male,Adult,09/02/2000,"sage Crk, Pr-WY",Management,On site,WYGFD,2000
G68,Male,Cub,09/02/2000,"Carter Crk, Pr-WY",Management,On site,WYGFD,2000
G68,Male,Cub,09/14/2000,"Carter Crk, Pr-WY",Management,Removed,WYGFD,2000
G69,Female,Cub,09/02/2000,"Carter Crk, Pr-WY",Management,On site,WYGFD,2000
G69,Female,Cub,09/14/2000,"Carter Crk, Pr-WY",Management,Removed,WYGFD,2000
308,Female,Adult,09/06/2000,"Brent Crk, SNF",Management,On site,WYGFD,2000
370,Female,Adult,09/10/2000,"Jasper Crk, YNP",Research,On site,IGBST,2000
135,Female,Adult,09/10/2000,"N Fork Shoshone,Pr-WY",Management,"Buffalo Plateau, SNF",WYGFD,2000
371,Female,Cub,09/10/2000,"N Fork Shoshone,Pr-WY",Management,"Buffalo Plateau, SNF",WYGFD,2000
249,Female,Adult,09/15/2000,"Carter Crk, Pr-WY",Management,Removed,WYGFD,2000
372,Male,Subadult,09/19/2000,"N Fork Shoshone,Pr-WY",Management,"Wind River, SNF",WYGFD,2000
373,Male,Subadult,09/22/2000,"Outlet Crk, TNF",Research,On site,IGBST,2000
373,Male,Subadult,10/07/2000,"Outlet Crk, TNF",Research,On site,IGBST,2000
374,Male,Subadult,09/26/2000,"S Fork Shoshone,Pr-WY",Management,"Sunlight Crk, SNF",WYGFD,2000
234,Female,Adult,09/29/2000,"S Fork Shoshone,Pr-WY",Management,"Parque Crk, SNF",WYGFD,2000
G70,Male,Cub,09/29/2000,"S Fork Shoshone,Pr-WY",Management,"Parque Crk, SNF",WYGFD,2000
G71,Male,Cub,09/29/2000,"S Fork Shoshone,Pr-WY",Management,"Parque Crk, SNF",WYGFD,2000
375,Male,Adult,10/03/2000,"Whit Crk, Pr-WY",Management,"Wood River, SNF",WYGFD,2000
212,Male,Adult,10/03/2000,"S Fork sage Crk, SNF",Management,Removed,WYGFD,2000
376,Male,Subadult,10/21/2000,"June Crk, Pr-WY",Management,"Togwotee Crk, BNTF",WYGFD,2000
326,Male,Subadult,04/27/1999,"Wood River, Pr-WY",Management,"Elk Fork, SNF",WYGFD,1999
327,Female,Adult,04/29/1999,"SF Shoshone, Pr-WY",Management,"Sweetwater Crk, SNF",WYGFD/IGBST,1999
328,Male,Adult,05/01/1999,"SF Shoshone, Pr-WY",Research,On site,WYGFD,1999
329,Male,Adult,05/06/1999,"Mormon Crk, SNF",Research,On site,IGBST,1999
330,Male,Adult,05/12/1999,"Mormon Crk, SNF",Research,On site,IGBST,1999
331,Female,Subadult,05/13/1999,"Timber Crk, Pr-WY",Research,On site,WYGFD/IGBST,1999
332,Female,Adult,05/13/1999,"SF Shoshone, Pr-WY",Research,On site,WYGFD/IGBST,1999
333,Male,Subadult,05/17/1999,"Mormon Crk, SNF",Research,On site,WYGFD,1999
334,Female,Subadult,05/18/1999,"SF Shoshone, Pr-WY",Management,"Antelope Crk, YNP",WYGFD,1999
335,Male,Adult,05/18/1999,"Mormon Crk, SNF",Research,On site,WYGFD,1999
336,Male,Adult,05/20/1999,"Mormon Crk, SNF",Research,On site,WYGFD,1999
278,Male,Adult,05/20/1999,"Beam Gulch, SNF",Research,On site,IGBST,1999
337,Female,Subadult,06/10/1999,"Gravelbar Crk, SNF",Research,On site,IGBST,1999
338,Male,Subadult,06/18/1999,"Gibbon River, YNP",Research,On site,IGBST,1999
339,Male,Adult,06/23/1999,"SF Shoshone, Pr-WY",Management,"Oxbow Crk, YNP",WYGFD/YNP,1999
321,Female,Adult,06/24/1999,"Cascade Crk, YNP",Research,On site,IGBST,1999
219,Male,Adult,06/30/1999,"Cascade Crk, YNP",Research,On site,IGBST,1999
295,Female,Adult,06/30/1999,"Gibbon River, YNP",Research,On site,IGBST,1999
295,Female,Adult,10/08/1999,"Gibbon River, YNP",Research,On site,IGBST,1999
312,Male,Subadult,07/09/1999,"SF Shoshone, Pr-WY",Management,"Parque Crk, SNF",WYGFD,1999
340,Male,Adult,07/10/1999,"Buffalo Fork, BTNF",Research,On site,WYGFD,1999
340,Male,Adult,07/14/1999,"Buffalo Fork, BTNF",Research,On site,WYGFD,1999
340,Male,Adult,08/09/1999,"Buffalo Fork, BTNF",Research,On site,WYGFD,1999
179,Female,Adult,07/12/1999,"Buffalo Fork, BTNF",Research,On site,WYGFD,1999
269,Male,Adult,07/12/1999,"Crow Crk, BTNF",Management,Removed,ws,1999
325,Female,Subadult,07/13/1999,"Indian Crk, YNP",Management,"Otter Crk, YNP",YNP/IGBST,1999
325,Female,Subadult,08/23/1999,"Stephens Crk, YNP",Management,On site,YNP,1999
341,Male,Adult,07/19/1999,"Jasper Crk, YNP",Research,On site,IGBST,1999
342,Female,Adult,07/21/1999,"Antelope Crk, YNP",Research,On site,IGBST,1999
224,Male,Adult,07/25/1999,"Wallace Draw, BTNF",Research,On site,WYGFD,1999
290,Male,Adult,07/30/1999,"Coyote Crk, YNP",Research,On site,IGBST,1999
317,Male,Adult,08/03/1999,"Coyote Crk, YNP",Research,On site,IGBST,1999
343,Male,Subadult,08/07/1999,"spread Crk, BTNF",Research,On site,WYGFD,1999
344,Male,Subadult,08/11/1999,"Game Crk, BTNF",Research,On site,WYGFD,1999
213,Female,Adult,08/12/1999,"wapiti Crk, GNF",Research,On site,IGBST,1999
213,Female,Adult,08/26/1999,"wapiti Crk, GNF",Research,On site,IGBST,1999
345,Male,Adult,08/20/1999,"Gros Ventre, BTNF",Management,"Oxbow Crk, YNP",WYGFD,1999
G64,Male,Subadult,08/22/1999,"Obsidian Crk, YNP",Management,Removed,YNP,1999
270,Female,Adult,08/27/1999,"Bull Moose Crk, BTNF",Management,"Sunlight Crk, SNF",WS/WYGFD,1999
G65,Female,Yearling,08/28/1999,"Bull Moose Crk, BTNF",Management,"Sunlight Crk, SNF",WS/WYGFD,1999
G66,Male,Yearling,08/27/1999,"Bull Moose Crk, BTNF",Management,"Sunlight Crk, SNF",WS/WYGFD,1999
346,Female,Subadult,08/28/1999,"Outlet Crk, TNF",Research,On site,IGBST,1999
347,Male,Subadult,09/01/1999,"Dry Ridge, TNF",Management,"Mirror Plateau, YNP",WS/WYGFD,1999
185,Male,Adult,08/31/1999,"Dunior River, Pr-WY",Management,"Parque Crk, SNF",WYGFD,1999
348,Male,Adult,09/06/1999,"Carter Mtn, ST-WY",Management,"Grassy Lake, GTNP",WYGFD,1999
349,Female,Adult,09/16/1999,"Gibbon River, YNP",Research,On site,IGBST,1999
287,Male,Adult,10/10/1999,Cascade Crk YNP,Research,On site,IGBST,1999
302,Male,Adult,05/06/1998,"Burroughs Crk, SNF",Research,On site,WYGFD,1998
302,Male,Adult,05/19/1998,"Cartridge Crk, SNF",Research,On site,WYGFD,1998
303,Female,Adult,05/11/1998,"Long Crk, SNF",Research,On site,WYGFD,1998
304,Male,Subadult,05/12/1998,"Long Crk, SNF",Research,On site,WYGFD,1998
305,Female,Subadult,05/14/1998,"Horse Crk, SNF",Research,On site,WYGFD,1998
305,Female,Subadult,05/28/1998,"Horse Crk, SNF",Research,On site,WYGFD,1998
291,Male,Subadult,05/16/1998,"Brent Crk, SNF",Research,On site,WYGFD,1998
306,Male,Subadult,05/20/1998,"Gas Crk, SNF",Research,On site,IGBST,1998
307,Male,Subadult,05/21/1998,"Painter Crk, SNF",Research,On site,IGBST,1998
128,Female,Adult,05/26/1998,"Horse Crk, SNF",Research,On site,WYGFD,1998
308,Female,Adult,06/03/1998,"Cartridge Crk, SNF",Research,On site,WYGFD,1998
G63,Male,Yearling,06/03/1998,"Cartridge Crk, SNF",Research,On site,WYGFD,1998
309,Male,Adult,06/12/1998,"Gravelbar Crk, SNF",Research,On site,IGBST,1998
310,Male,Subadult,06/14/1998,"Beam Gulch, SNF",Research,On site,IGBST,1998
311,Female,Adult,06/15/1998,"Gas Crk, SNF",Research,On site,IGBST,1998
251,Male,Adult,06/18/1998,"N Fork Buffalo, BTNF",Research,On site,WYGFD,1998
312,Male,Yearling,06/29/1998,"South Fork Shoshone, Pr-WY",Management,On site,WYGFD,1998
301,Male,Subadult,07/01/1998,"Madison co., Pr-MT",Management,Removed,WS/MTFWP,1998
213,Female,Adult,07/12/1998,"wapiti Crk, GNF",Research,On site,IGBST,1998
313,Male,Subadult,07/14/1998,"Cottonwood Crk, BTNF",Research,On site,WYGFD,1998
313,Male,Subadult,07/20/1998,"Cottonwood Crk, BTNF",Research,On site,WYGFD,1998
314,Male,Adult,07/14/1998,"Eldridge Crk, GNF",Research,On site,IGBST,1998
315,Female,Subadult,07/19/1998,"Moccasin Crk, BTNF",Research,On site,WYGFD,1998
289,Female,Subadult,07/24/1998,"Deadhorse Crk, GNF",Research,On site,IGBST,1998
316,Female,Subadult,07/28/1998,"Mormon Crk, SNF",Research,On site,WYGFD,1998
295,Female,Adult,08/21/1998,"Canyon Crk, YNP",Research,On site,IGBST,1998
286,Male,Adult,08/23/1998,"Fiddler Crk, Pr-MT",Management,Removed,WS/MTFWP,1998
317,Male,Adult,08/27/1998,"Coyote Crk, YNP",Research,On site,IGBST,1998
318,Male,Subadult,08/28/1998,"Coyote Crk, YNP",Research,On site,IGBST,1998
318,Male,Subadult,08/31/1998,"Coyote Crk, YNP",Research,On site,IGBST,1998
319,Male,Subadult,09/08/1998,"N of Gardiner, Pr-MT",Management,"Chipmunk Crk, YNP",MTFWP,1998
319,Male,Subadult,09/29/1998,"Parker, Pr-1D",Management,"Trapper Crk, GNF",IDFG,1998
320,Male,Subadult,09/17/1998,"Cascade Crk, YNP",Research,On site,IGBST,1998
321,Female,Adult,09/22/1998,"Cascade Crk, YNP",Research,On site,IGBST,1998
322,Female,Subadult,09/24/1998,"N of Gardiner, Pr-MT",Management,"Sunlight Crk, SNF",MTFWP,1998
323,Male,Subadult,10/04/1998,"Trout Crk, YNP",Research,On site,IGBST,1998
103,Male,Adult,10/05/1998,"Cascade Crk, YNP",Research,On site,IGBST,1998
324,Male,Subadult,10/14/1998,"Miller Crk, Pr-MT",Management,"spirea Crk, YNP",WS/MTFWP,1998
260,Male,Adult,10/18/1998,"Antelope Crk, YNP",Research,On site,IGBST,1998
325,Female,Subadult,11/10/1998,"N of Gardiner, Pr-MT",Management,"Otter Crk, YNP",MTFWP,1998
288,Male,Adult,05/07/1997,"Wood River, WY",Research,On site,WYGFD,1997
264,Female,7,06/18/1997,"Norris Geyser Basin, YNP",Management,On site,YNP/IGBST,1997
G62,Male,COY,06/18/1997,"Norris Geyser Basin, YNP ",Management,Euthanized,YNP/IGBST,1997
289,Female,Subadult,06/18/1997,"Eldridge Crk, GNF ",Research,On site,IGBST,1997
